scenario_id,hour,wind_mw,da_price,si
0_8_0,3,244.173,31.96,0
0_8_0,4,260.713,42.55,0
0_8_0,5,250.639,48.37,1
0_8_0,6,229.697,50.31,1
0_8_0,7,226.954,50.08,0
0_8_0,8,245.55,47.27,0
0_8_0,9,286.88,44.14,0
0_8_0,10,337.019,38.81,0
0_8_0,11,360.497,35.72,0
0_8_0,12,366.494,34.46,1
0_8_0,13,365.482,33.94,0
0_8_0,14,360.242,36.79,1
0_8_0,15,339.446,44.8,1
0_8_0,16,312.169,46.54,0
0_8_0,17,303.245,48.36,1
0_8_0,18,302.631,47.49,1
0_8_0,19,285.553,35.14,0
0_8_0,20,285.996,34.0,0
0_8_0,21,278.198,31.06,1
0_8_0,22,281.366,31.55,1
0_8_0,23,266.8,31.22,1
0_8_1,0,140.521,29.78,1
0_8_1,1,172.419,27.99,1
0_8_1,2,209.245,28.87,1
0_8_1,3,244.173,31.96,1
0_8_1,4,260.713,42.55,1
0_8_1,5,250.639,48.37,1
0_8_1,6,229.697,50.31,0
0_8_1,7,226.954,50.08,1
0_8_1,8,245.55,47.27,1
0_8_1,9,286.88,44.14,0
0_8_1,10,337.019,38.81,1
0_8_1,11,360.497,35.72,0
0_8_1,12,366.494,34.46,1
0_8_1,13,365.482,33.94,1
0_8_1,14,360.242,36.79,1
0_8_1,15,339.446,44.8,0
0_8_1,16,312.169,46.54,1
0_8_1,17,303.245,48.36,1
0_8_1,18,302.631,47.49,0
0_8_1,19,285.553,35.14,0
0_8_1,20,285.996,34.0,1
0_8_1,21,278.198,31.06,0
0_8_1,22,281.366,31.55,0
0_8_1,23,266.8,31.22,1
0_8_2,0,140.521,29.78,0
0_8_2,1,172.419,27.99,1
0_8_2,2,209.245,28.87,0
0_8_2,3,244.173,31.96,1
0_8_2,4,260.713,42.55,0
0_8_2,5,250.639,48.37,1
0_8_2,6,229.697,50.31,0
0_8_2,7,226.954,50.08,1
0_8_2,8,245.55,47.27,0
0_8_2,9,286.88,44.14,1
0_8_2,10,337.019,38.81,1
0_8_2,11,360.497,35.72,1
0_8_2,12,366.494,34.46,1
0_8_2,13,365.482,33.94,0
0_8_2,14,360.242,36.79,1
0_8_2,15,339.446,44.8,0
0_8_2,16,312.169,46.54,0
0_8_2,17,303.245,48.36,0
0_8_2,18,302.631,47.49,1
0_8_2,19,285.553,35.14,1
0_8_2,20,285.996,34.0,0
0_8_2,21,278.198,31.06,1
0_8_2,22,281.366,31.55,0
0_8_2,23,266.8,31.22,0
0_8_3,0,140.521,29.78,0
0_8_3,1,172.419,27.99,0
0_8_3,2,209.245,28.87,0
0_8_3,3,244.173,31.96,1
0_8_3,4,260.713,42.55,1
0_8_3,5,250.639,48.37,0
0_8_3,6,229.697,50.31,0
0_8_3,7,226.954,50.08,0
0_8_3,8,245.55,47.27,1
0_8_3,9,286.88,44.14,0
0_8_3,10,337.019,38.81,1
0_8_3,11,360.497,35.72,1
0_8_3,12,366.494,34.46,1
0_8_3,13,365.482,33.94,1
0_8_3,14,360.242,36.79,0
0_8_3,15,339.446,44.8,1
0_8_3,16,312.169,46.54,1
0_8_3,17,303.245,48.36,1
0_8_3,18,302.631,47.49,0
0_8_3,19,285.553,35.14,0
0_8_3,20,285.996,34.0,0
0_8_3,21,278.198,31.06,1
0_8_3,22,281.366,31.55,1
0_8_3,23,266.8,31.22,1
0_9_0,0,140.521,35.96,0
0_9_0,1,172.419,40.7,0
0_9_0,2,209.245,40.18,0
0_9_0,3,244.173,41.41,0
0_9_0,4,260.713,44.33,0
0_9_0,5,250.639,49.44,1
0_9_0,6,229.697,49.02,1
0_9_0,7,226.954,46.2,0
0_9_0,8,245.55,44.66,0
0_9_0,9,286.88,43.5,0
0_9_0,10,337.019,42.97,0
0_9_0,11,360.497,42.62,0
0_9_0,12,366.494,42.07,1
0_9_0,13,365.482,41.38,0
0_9_0,14,360.242,40.66,1
0_9_0,15,339.446,41.1,1
0_9_0,16,312.169,37.35,0
0_9_0,17,303.245,39.19,1
0_9_0,18,302.631,39.61,1
0_9_0,19,285.553,38.01,0
0_9_0,20,285.996,35.24,0
0_9_0,21,278.198,32.58,1
0_9_0,22,281.366,33.92,1
0_9_0,23,266.8,32.01,1
0_9_1,0,140.521,35.96,1
0_9_1,1,172.419,40.7,1
0_9_1,2,209.245,40.18,1
0_9_1,3,244.173,41.41,1
0_9_1,4,260.713,44.33,1
0_9_1,5,250.639,49.44,1
0_9_1,6,229.697,49.02,0
0_9_1,7,226.954,46.2,1
0_9_1,8,245.55,44.66,1
0_9_1,9,286.88,43.5,0
0_9_1,10,337.019,42.97,1
0_9_1,11,360.497,42.62,0
0_9_1,12,366.494,42.07,1
0_9_1,13,365.482,41.38,1
0_9_1,14,360.242,40.66,1
0_9_1,15,339.446,41.1,0
0_9_1,16,312.169,37.35,1
0_9_1,17,303.245,39.19,1
0_9_1,18,302.631,39.61,0
0_9_1,19,285.553,38.01,0
0_9_1,20,285.996,35.24,1
0_9_1,21,278.198,32.58,0
0_9_1,22,281.366,33.92,0
0_9_1,23,266.8,32.01,1
0_9_2,0,140.521,35.96,0
0_9_2,1,172.419,40.7,1
0_9_2,2,209.245,40.18,0
0_9_2,3,244.173,41.41,1
0_9_2,4,260.713,44.33,0
0_9_2,5,250.639,49.44,1
0_9_2,6,229.697,49.02,0
0_9_2,7,226.954,46.2,1
0_9_2,8,245.55,44.66,0
0_9_2,9,286.88,43.5,1
0_9_2,10,337.019,42.97,1
0_9_2,11,360.497,42.62,1
0_9_2,12,366.494,42.07,1
0_9_2,13,365.482,41.38,0
0_9_2,14,360.242,40.66,1
0_9_2,15,339.446,41.1,0
0_9_2,16,312.169,37.35,0
0_9_2,17,303.245,39.19,0
0_9_2,18,302.631,39.61,1
0_9_2,19,285.553,38.01,1
0_9_2,20,285.996,35.24,0
0_9_2,21,278.198,32.58,1
0_9_2,22,281.366,33.92,0
0_9_2,23,266.8,32.01,0
0_9_3,0,140.521,35.96,0
0_9_3,1,172.419,40.7,0
0_9_3,2,209.245,40.18,0
0_9_3,3,244.173,41.41,1
0_9_3,4,260.713,44.33,1
0_9_3,5,250.639,49.44,0
0_9_3,6,229.697,49.02,0
0_9_3,7,226.954,46.2,0
0_9_3,8,245.55,44.66,1
0_9_3,9,286.88,43.5,0
0_9_3,10,337.019,42.97,1
0_9_3,11,360.497,42.62,1
0_9_3,12,366.494,42.07,1
0_9_3,13,365.482,41.38,1
0_9_3,14,360.242,40.66,0
0_9_3,15,339.446,41.1,1
0_9_3,16,312.169,37.35,1
0_9_3,17,303.245,39.19,1
0_9_3,18,302.631,39.61,0
0_9_3,19,285.553,38.01,0
0_9_3,20,285.996,35.24,0
0_9_3,21,278.198,32.58,1
0_9_3,22,281.366,33.92,1
0_9_3,23,266.8,32.01,1
0_10_0,0,140.521,30.17,0
0_10_0,1,172.419,30.04,0
0_10_0,2,209.245,30.57,0
0_10_0,3,244.173,33.15,0
0_10_0,4,260.713,36.48,0
0_10_0,5,250.639,49.69,1
0_10_0,6,229.697,50.78,1
0_10_0,7,226.954,44.01,0
0_10_0,8,245.55,37.4,0
0_10_0,9,286.88,36.58,0
0_10_0,10,337.019,35.94,0
0_10_0,11,360.497,35.84,0
0_10_0,12,366.494,35.64,1
0_10_0,13,365.482,22.77,0
0_10_0,14,360.242,35.3,1
0_10_0,15,339.446,35.35,1
0_10_0,16,312.169,35.63,0
0_10_0,17,303.245,38.54,1
0_10_0,18,302.631,38.81,1
0_10_0,19,285.553,35.77,0
0_10_0,20,285.996,33.23,0
0_10_0,21,278.198,30.03,1
0_10_0,22,281.366,30.27,1
0_10_0,23,266.8,29.59,1
0_10_1,0,140.521,30.17,1
0_10_1,1,172.419,30.04,1
0_10_1,2,209.245,30.57,1
0_10_1,3,244.173,33.15,1
0_10_1,4,260.713,36.48,1
0_10_1,5,250.639,49.69,1
0_10_1,6,229.697,50.78,0
0_10_1,7,226.954,44.01,1
0_10_1,8,245.55,37.4,1
0_10_1,9,286.88,36.58,0
0_10_1,10,337.019,35.94,1
0_10_1,11,360.497,35.84,0
0_10_1,12,366.494,35.64,1
0_10_1,13,365.482,22.77,1
0_10_1,14,360.242,35.3,1
0_10_1,15,339.446,35.35,0
0_10_1,16,312.169,35.63,1
0_10_1,17,303.245,38.54,1
0_10_1,18,302.631,38.81,0
0_10_1,19,285.553,35.77,0
0_10_1,20,285.996,33.23,1
0_10_1,21,278.198,30.03,0
0_10_1,22,281.366,30.27,0
0_10_1,23,266.8,29.59,1
0_10_2,0,140.521,30.17,0
0_10_2,1,172.419,30.04,1
0_10_2,2,209.245,30.57,0
0_10_2,3,244.173,33.15,1
0_10_2,4,260.713,36.48,0
0_10_2,5,250.639,49.69,1
0_10_2,6,229.697,50.78,0
0_10_2,7,226.954,44.01,1
0_10_2,8,245.55,37.4,0
0_10_2,9,286.88,36.58,1
0_10_2,10,337.019,35.94,1
0_10_2,11,360.497,35.84,1
0_10_2,12,366.494,35.64,1
0_10_2,13,365.482,22.77,0
0_10_2,14,360.242,35.3,1
0_10_2,15,339.446,35.35,0
0_10_2,16,312.169,35.63,0
0_10_2,17,303.245,38.54,0
0_10_2,18,302.631,38.81,1
0_10_2,19,285.553,35.77,1
0_10_2,20,285.996,33.23,0
0_10_2,21,278.198,30.03,1
0_10_2,22,281.366,30.27,0
0_10_2,23,266.8,29.59,0
0_10_3,0,140.521,30.17,0
0_10_3,1,172.419,30.04,0
0_10_3,2,209.245,30.57,0
0_10_3,3,244.173,33.15,1
0_10_3,4,260.713,36.48,1
0_10_3,5,250.639,49.69,0
0_10_3,6,229.697,50.78,0
0_10_3,7,226.954,44.01,0
0_10_3,8,245.55,37.4,1
0_10_3,9,286.88,36.58,0
0_10_3,10,337.019,35.94,1
0_10_3,11,360.497,35.84,1
0_10_3,12,366.494,35.64,1
0_10_3,13,365.482,22.77,1
0_10_3,14,360.242,35.3,0
0_10_3,15,339.446,35.35,1
0_10_3,16,312.169,35.63,1
0_10_3,17,303.245,38.54,1
0_10_3,18,302.631,38.81,0
0_10_3,19,285.553,35.77,0
0_10_3,20,285.996,33.23,0
0_10_3,21,278.198,30.03,1
0_10_3,22,281.366,30.27,1
0_10_3,23,266.8,29.59,1
0_11_0,0,140.521,0.08,0
0_11_0,1,172.419,-4.09,0
0_11_0,2,209.245,-4.0,0
0_11_0,3,244.173,0.06,0
0_11_0,4,260.713,0.09,0
0_11_0,5,250.639,0.05,1
0_11_0,6,229.697,6.37,1
0_11_0,7,226.954,12.08,0
0_11_0,8,245.55,11.18,0
0_11_0,9,286.88,25.29,0
0_11_0,10,337.019,11.56,0
0_11_0,11,360.497,11.22,0
0_11_0,12,366.494,11.07,1
0_11_0,13,365.482,4.92,0
0_11_0,14,360.242,4.96,1
0_11_0,15,339.446,11.61,1
0_11_0,16,312.169,36.27,0
0_11_0,17,303.245,36.17,1
0_11_0,18,302.631,25.97,1
0_11_0,19,285.553,16.96,0
0_11_0,20,285.996,0.09,0
0_11_0,21,278.198,12.91,1
0_11_0,22,281.366,0.09,1
0_11_0,23,266.8,22.88,1
0_11_1,0,140.521,0.08,1
0_11_1,1,172.419,-4.09,1
0_11_1,2,209.245,-4.0,1
0_11_1,3,244.173,0.06,1
0_11_1,4,260.713,0.09,1
0_11_1,5,250.639,0.05,1
0_11_1,6,229.697,6.37,0
0_11_1,7,226.954,12.08,1
0_11_1,8,245.55,11.18,1
0_11_1,9,286.88,25.29,0
0_11_1,10,337.019,11.56,1
0_11_1,11,360.497,11.22,0
0_11_1,12,366.494,11.07,1
0_11_1,13,365.482,4.92,1
0_11_1,14,360.242,4.96,1
0_11_1,15,339.446,11.61,0
0_11_1,16,312.169,36.27,1
0_11_1,17,303.245,36.17,1
0_11_1,18,302.631,25.97,0
0_11_1,19,285.553,16.96,0
0_11_1,20,285.996,0.09,1
0_11_1,21,278.198,12.91,0
0_11_1,22,281.366,0.09,0
0_11_1,23,266.8,22.88,1
0_11_2,0,140.521,0.08,0
0_11_2,1,172.419,-4.09,1
0_11_2,2,209.245,-4.0,0
0_11_2,3,244.173,0.06,1
0_11_2,4,260.713,0.09,0
0_11_2,5,250.639,0.05,1
0_11_2,6,229.697,6.37,0
0_11_2,7,226.954,12.08,1
0_11_2,8,245.55,11.18,0
0_11_2,9,286.88,25.29,1
0_11_2,10,337.019,11.56,1
0_11_2,11,360.497,11.22,1
0_11_2,12,366.494,11.07,1
0_11_2,13,365.482,4.92,0
0_11_2,14,360.242,4.96,1
0_11_2,15,339.446,11.61,0
0_11_2,16,312.169,36.27,0
0_11_2,17,303.245,36.17,0
0_11_2,18,302.631,25.97,1
0_11_2,19,285.553,16.96,1
0_11_2,20,285.996,0.09,0
0_11_2,21,278.198,12.91,1
0_11_2,22,281.366,0.09,0
0_11_2,23,266.8,22.88,0
0_11_3,0,140.521,0.08,0
0_11_3,1,172.419,-4.09,0
0_11_3,2,209.245,-4.0,0
0_11_3,3,244.173,0.06,1
0_11_3,4,260.713,0.09,1
0_11_3,5,250.639,0.05,0
0_11_3,6,229.697,6.37,0
0_11_3,7,226.954,12.08,0
0_11_3,8,245.55,11.18,1
0_11_3,9,286.88,25.29,0
0_11_3,10,337.019,11.56,1
0_11_3,11,360.497,11.22,1
0_11_3,12,366.494,11.07,1
0_11_3,13,365.482,4.92,1
0_11_3,14,360.242,4.96,0
0_11_3,15,339.446,11.61,1
0_11_3,16,312.169,36.27,1
0_11_3,17,303.245,36.17,1
0_11_3,18,302.631,25.97,0
0_11_3,19,285.553,16.96,0
0_11_3,20,285.996,0.09,0
0_11_3,21,278.198,12.91,1
0_11_3,22,281.366,0.09,1
0_11_3,23,266.8,22.88,1
0_12_0,0,140.521,30.94,0
0_12_0,1,172.419,30.77,0
0_12_0,2,209.245,32.07,0
0_12_0,3,244.173,34.37,0
0_12_0,4,260.713,36.64,0
0_12_0,5,250.639,41.93,1
0_12_0,6,229.697,40.64,1
0_12_0,7,226.954,38.34,0
0_12_0,8,245.55,36.7,0
0_12_0,9,286.88,36.59,0
0_12_0,10,337.019,36.53,0
0_12_0,11,360.497,36.3,0
0_12_0,12,366.494,36.11,1
0_12_0,13,365.482,36.05,0
0_12_0,14,360.242,36.02,1
0_12_0,15,339.446,36.69,1
0_12_0,16,312.169,42.47,0
0_12_0,17,303.245,55.36,1
0_12_0,18,302.631,51.81,1
0_12_0,19,285.553,45.41,0
0_12_0,20,285.996,38.48,0
0_12_0,21,278.198,33.95,1
0_12_0,22,281.366,31.02,1
0_12_0,23,266.8,30.17,1
0_12_1,0,140.521,30.94,1
0_12_1,1,172.419,30.77,1
0_12_1,2,209.245,32.07,1
0_12_1,3,244.173,34.37,1
0_12_1,4,260.713,36.64,1
0_12_1,5,250.639,41.93,1
0_12_1,6,229.697,40.64,0
0_12_1,7,226.954,38.34,1
0_12_1,8,245.55,36.7,1
0_12_1,9,286.88,36.59,0
0_12_1,10,337.019,36.53,1
0_12_1,11,360.497,36.3,0
0_12_1,12,366.494,36.11,1
0_12_1,13,365.482,36.05,1
0_12_1,14,360.242,36.02,1
0_12_1,15,339.446,36.69,0
0_12_1,16,312.169,42.47,1
0_12_1,17,303.245,55.36,1
0_12_1,18,302.631,51.81,0
0_12_1,19,285.553,45.41,0
0_12_1,20,285.996,38.48,1
0_12_1,21,278.198,33.95,0
0_12_1,22,281.366,31.02,0
0_12_1,23,266.8,30.17,1
0_12_2,0,140.521,30.94,0
0_12_2,1,172.419,30.77,1
0_12_2,2,209.245,32.07,0
0_12_2,3,244.173,34.37,1
0_12_2,4,260.713,36.64,0
0_12_2,5,250.639,41.93,1
0_12_2,6,229.697,40.64,0
0_12_2,7,226.954,38.34,1
0_12_2,8,245.55,36.7,0
0_12_2,9,286.88,36.59,1
0_12_2,10,337.019,36.53,1
0_12_2,11,360.497,36.3,1
0_12_2,12,366.494,36.11,1
0_12_2,13,365.482,36.05,0
0_12_2,14,360.242,36.02,1
0_12_2,15,339.446,36.69,0
0_12_2,16,312.169,42.47,0
0_12_2,17,303.245,55.36,0
0_12_2,18,302.631,51.81,1
0_12_2,19,285.553,45.41,1
0_12_2,20,285.996,38.48,0
0_12_2,21,278.198,33.95,1
0_12_2,22,281.366,31.02,0
0_12_2,23,266.8,30.17,0
0_12_3,0,140.521,30.94,0
0_12_3,1,172.419,30.77,0
0_12_3,2,209.245,32.07,0
0_12_3,3,244.173,34.37,1
0_12_3,4,260.713,36.64,1
0_12_3,5,250.639,41.93,0
0_12_3,6,229.697,40.64,0
0_12_3,7,226.954,38.34,0
0_12_3,8,245.55,36.7,1
0_12_3,9,286.88,36.59,0
0_12_3,10,337.019,36.53,1
0_12_3,11,360.497,36.3,1
0_12_3,12,366.494,36.11,1
0_12_3,13,365.482,36.05,1
0_12_3,14,360.242,36.02,0
0_12_3,15,339.446,36.69,1
0_12_3,16,312.169,42.47,1
0_12_3,17,303.245,55.36,1
0_12_3,18,302.631,51.81,0
0_12_3,19,285.553,45.41,0
0_12_3,20,285.996,38.48,0
0_12_3,21,278.198,33.95,1
0_12_3,22,281.366,31.02,1
0_12_3,23,266.8,30.17,1
0_13_0,0,140.521,37.02,0
0_13_0,1,172.419,37.0,0
0_13_0,2,209.245,36.37,0
0_13_0,3,244.173,36.06,0
0_13_0,4,260.713,40.07,0
0_13_0,5,250.639,42.8,1
0_13_0,6,229.697,64.1,1
0_13_0,7,226.954,55.59,0
0_13_0,8,245.55,50.72,0
0_13_0,9,286.88,45.18,0
0_13_0,10,337.019,41.85,0
0_13_0,11,360.497,41.07,0
0_13_0,12,366.494,40.82,1
0_13_0,13,365.482,41.04,0
0_13_0,14,360.242,41.97,1
0_13_0,15,339.446,43.26,1
0_13_0,16,312.169,49.92,0
0_13_0,17,303.245,51.07,1
0_13_0,18,302.631,43.18,1
0_13_0,19,285.553,41.95,0
0_13_0,20,285.996,42.18,0
0_13_0,21,278.198,41.69,1
0_13_0,22,281.366,40.4,1
0_13_0,23,266.8,37.1,1
0_13_1,0,140.521,37.02,1
0_13_1,1,172.419,37.0,1
0_13_1,2,209.245,36.37,1
0_13_1,3,244.173,36.06,1
0_13_1,4,260.713,40.07,1
0_13_1,5,250.639,42.8,1
0_13_1,6,229.697,64.1,0
0_13_1,7,226.954,55.59,1
0_13_1,8,245.55,50.72,1
0_13_1,9,286.88,45.18,0
0_13_1,10,337.019,41.85,1
0_13_1,11,360.497,41.07,0
0_13_1,12,366.494,40.82,1
0_13_1,13,365.482,41.04,1
0_13_1,14,360.242,41.97,1
0_13_1,15,339.446,43.26,0
0_13_1,16,312.169,49.92,1
0_13_1,17,303.245,51.07,1
0_13_1,18,302.631,43.18,0
0_13_1,19,285.553,41.95,0
0_13_1,20,285.996,42.18,1
0_13_1,21,278.198,41.69,0
0_13_1,22,281.366,40.4,0
0_13_1,23,266.8,37.1,1
0_13_2,0,140.521,37.02,0
0_13_2,1,172.419,37.0,1
0_13_2,2,209.245,36.37,0
0_13_2,3,244.173,36.06,1
0_13_2,4,260.713,40.07,0
0_13_2,5,250.639,42.8,1
0_13_2,6,229.697,64.1,0
0_13_2,7,226.954,55.59,1
0_13_2,8,245.55,50.72,0
0_13_2,9,286.88,45.18,1
0_13_2,10,337.019,41.85,1
0_13_2,11,360.497,41.07,1
0_13_2,12,366.494,40.82,1
0_13_2,13,365.482,41.04,0
0_13_2,14,360.242,41.97,1
0_13_2,15,339.446,43.26,0
0_13_2,16,312.169,49.92,0
0_13_2,17,303.245,51.07,0
0_13_2,18,302.631,43.18,1
0_13_2,19,285.553,41.95,1
0_13_2,20,285.996,42.18,0
0_13_2,21,278.198,41.69,1
0_13_2,22,281.366,40.4,0
0_13_2,23,266.8,37.1,0
0_13_3,0,140.521,37.02,0
0_13_3,1,172.419,37.0,0
0_13_3,2,209.245,36.37,0
0_13_3,3,244.173,36.06,1
0_13_3,4,260.713,40.07,1
0_13_3,5,250.639,42.8,0
0_13_3,6,229.697,64.1,0
0_13_3,7,226.954,55.59,0
0_13_3,8,245.55,50.72,1
0_13_3,9,286.88,45.18,0
0_13_3,10,337.019,41.85,1
0_13_3,11,360.497,41.07,1
0_13_3,12,366.494,40.82,1
0_13_3,13,365.482,41.04,1
0_13_3,14,360.242,41.97,0
0_13_3,15,339.446,43.26,1
0_13_3,16,312.169,49.92,1
0_13_3,17,303.245,51.07,1
0_13_3,18,302.631,43.18,0
0_13_3,19,285.553,41.95,0
0_13_3,20,285.996,42.18,0
0_13_3,21,278.198,41.69,1
0_13_3,22,281.366,40.4,1
0_13_3,23,266.8,37.1,1
0_14_0,0,140.521,35.0,0
0_14_0,1,172.419,34.03,0
0_14_0,2,209.245,34.3,0
0_14_0,3,244.173,34.03,0
0_14_0,4,260.713,33.37,0
0_14_0,5,250.639,34.04,1
0_14_0,6,229.697,36.23,1
0_14_0,7,226.954,36.8,0
0_14_0,8,245.55,37.18,0
0_14_0,9,286.88,37.88,0
0_14_0,10,337.019,37.4,0
0_14_0,11,360.497,36.83,0
0_14_0,12,366.494,36.25,1
0_14_0,13,365.482,35.85,0
0_14_0,14,360.242,36.22,1
0_14_0,15,339.446,37.13,1
0_14_0,16,312.169,38.91,0
0_14_0,17,303.245,41.65,1
0_14_0,18,302.631,42.34,1
0_14_0,19,285.553,41.71,0
0_14_0,20,285.996,43.33,0
0_14_0,21,278.198,38.94,1
0_14_0,22,281.366,37.3,1
0_14_0,23,266.8,35.0,1
0_14_1,0,140.521,35.0,1
0_14_1,1,172.419,34.03,1
0_14_1,2,209.245,34.3,1
0_14_1,3,244.173,34.03,1
0_14_1,4,260.713,33.37,1
0_14_1,5,250.639,34.04,1
0_14_1,6,229.697,36.23,0
0_14_1,7,226.954,36.8,1
0_14_1,8,245.55,37.18,1
0_14_1,9,286.88,37.88,0
0_14_1,10,337.019,37.4,1
0_14_1,11,360.497,36.83,0
0_14_1,12,366.494,36.25,1
0_14_1,13,365.482,35.85,1
0_14_1,14,360.242,36.22,1
0_14_1,15,339.446,37.13,0
0_14_1,16,312.169,38.91,1
0_14_1,17,303.245,41.65,1
0_14_1,18,302.631,42.34,0
0_14_1,19,285.553,41.71,0
0_14_1,20,285.996,43.33,1
0_14_1,21,278.198,38.94,0
0_14_1,22,281.366,37.3,0
0_14_1,23,266.8,35.0,1
0_14_2,0,140.521,35.0,0
0_14_2,1,172.419,34.03,1
0_14_2,2,209.245,34.3,0
0_14_2,3,244.173,34.03,1
0_14_2,4,260.713,33.37,0
0_14_2,5,250.639,34.04,1
0_14_2,6,229.697,36.23,0
0_14_2,7,226.954,36.8,1
0_14_2,8,245.55,37.18,0
0_14_2,9,286.88,37.88,1
0_14_2,10,337.019,37.4,1
0_14_2,11,360.497,36.83,1
0_14_2,12,366.494,36.25,1
0_14_2,13,365.482,35.85,0
0_14_2,14,360.242,36.22,1
0_14_2,15,339.446,37.13,0
0_14_2,16,312.169,38.91,0
0_14_2,17,303.245,41.65,0
0_14_2,18,302.631,42.34,1
0_14_2,19,285.553,41.71,1
0_14_2,20,285.996,43.33,0
0_14_2,21,278.198,38.94,1
0_14_2,22,281.366,37.3,0
0_14_2,23,266.8,35.0,0
0_14_3,0,140.521,35.0,0
0_14_3,1,172.419,34.03,0
0_14_3,2,209.245,34.3,0
0_14_3,3,244.173,34.03,1
0_14_3,4,260.713,33.37,1
0_14_3,5,250.639,34.04,0
0_14_3,6,229.697,36.23,0
0_14_3,7,226.954,36.8,0
0_14_3,8,245.55,37.18,1
0_14_3,9,286.88,37.88,0
0_14_3,10,337.019,37.4,1
0_14_3,11,360.497,36.83,1
0_14_3,12,366.494,36.25,1
0_14_3,13,365.482,35.85,1
0_14_3,14,360.242,36.22,0
0_14_3,15,339.446,37.13,1
0_14_3,16,312.169,38.91,1
0_14_3,17,303.245,41.65,1
0_14_3,18,302.631,42.34,0
0_14_3,19,285.553,41.71,0
0_14_3,20,285.996,43.33,0
0_14_3,21,278.198,38.94,1
0_14_3,22,281.366,37.3,1
0_14_3,23,266.8,35.0,1
0_15_0,0,140.521,36.81,0
0_15_0,1,172.419,35.61,0
0_15_0,2,209.245,34.36,0
0_15_0,3,244.173,34.03,0
0_15_0,4,260.713,35.0,0
0_15_0,5,250.639,35.9,1
0_15_0,6,229.697,36.79,1
0_15_0,7,226.954,36.8,0
0_15_0,8,245.55,36.22,0
0_15_0,9,286.88,36.01,0
0_15_0,10,337.019,35.31,0
0_15_0,11,360.497,34.93,0
0_15_0,12,366.494,34.68,1
0_15_0,13,365.482,34.24,0
0_15_0,14,360.242,34.22,1
0_15_0,15,339.446,35.6,1
0_15_0,16,312.169,36.92,0
0_15_0,17,303.245,38.38,1
0_15_0,18,302.631,37.53,1
0_15_0,19,285.553,37.46,0
0_15_0,20,285.996,37.95,0
0_15_0,21,278.198,37.29,1
0_15_0,22,281.366,35.35,1
0_15_0,23,266.8,33.47,1
0_15_1,0,140.521,36.81,1
0_15_1,1,172.419,35.61,1
0_15_1,2,209.245,34.36,1
0_15_1,3,244.173,34.03,1
0_15_1,4,260.713,35.0,1
0_15_1,5,250.639,35.9,1
0_15_1,6,229.697,36.79,0
0_15_1,7,226.954,36.8,1
0_15_1,8,245.55,36.22,1
0_15_1,9,286.88,36.01,0
0_15_1,10,337.019,35.31,1
0_15_1,11,360.497,34.93,0
0_15_1,12,366.494,34.68,1
0_15_1,13,365.482,34.24,1
0_15_1,14,360.242,34.22,1
0_15_1,15,339.446,35.6,0
0_15_1,16,312.169,36.92,1
0_15_1,17,303.245,38.38,1
0_15_1,18,302.631,37.53,0
0_15_1,19,285.553,37.46,0
0_15_1,20,285.996,37.95,1
0_15_1,21,278.198,37.29,0
0_15_1,22,281.366,35.35,0
0_15_1,23,266.8,33.47,1
0_15_2,0,140.521,36.81,0
0_15_2,1,172.419,35.61,1
0_15_2,2,209.245,34.36,0
0_15_2,3,244.173,34.03,1
0_15_2,4,260.713,35.0,0
0_15_2,5,250.639,35.9,1
0_15_2,6,229.697,36.79,0
0_15_2,7,226.954,36.8,1
0_15_2,8,245.55,36.22,0
0_15_2,9,286.88,36.01,1
0_15_2,10,337.019,35.31,1
0_15_2,11,360.497,34.93,1
0_15_2,12,366.494,34.68,1
0_15_2,13,365.482,34.24,0
0_15_2,14,360.242,34.22,1
0_15_2,15,339.446,35.6,0
0_15_2,16,312.169,36.92,0
0_15_2,17,303.245,38.38,0
0_15_2,18,302.631,37.53,1
0_15_2,19,285.553,37.46,1
0_15_2,20,285.996,37.95,0
0_15_2,21,278.198,37.29,1
0_15_2,22,281.366,35.35,0
0_15_2,23,266.8,33.47,0
0_15_3,0,140.521,36.81,0
0_15_3,1,172.419,35.61,0
0_15_3,2,209.245,34.36,0
0_15_3,3,244.173,34.03,1
0_15_3,4,260.713,35.0,1
0_15_3,5,250.639,35.9,0
0_15_3,6,229.697,36.79,0
0_15_3,7,226.954,36.8,0
0_15_3,8,245.55,36.22,1
0_15_3,9,286.88,36.01,0
0_15_3,10,337.019,35.31,1
0_15_3,11,360.497,34.93,1
0_15_3,12,366.494,34.68,1
0_15_3,13,365.482,34.24,1
0_15_3,14,360.242,34.22,0
0_15_3,15,339.446,35.6,1
0_15_3,16,312.169,36.92,1
0_15_3,17,303.245,38.38,1
0_15_3,18,302.631,37.53,0
0_15_3,19,285.553,37.46,0
0_15_3,20,285.996,37.95,0
0_15_3,21,278.198,37.29,1
0_15_3,22,281.366,35.35,1
0_15_3,23,266.8,33.47,1
0_16_0,0,140.521,26.7,0
0_16_0,1,172.419,27.0,0
0_16_0,2,209.245,27.26,0
0_16_0,3,244.173,27.9,0
0_16_0,4,260.713,28.81,0
0_16_0,5,250.639,40.52,1
0_16_0,6,229.697,41.95,1
0_16_0,7,226.954,41.77,0
0_16_0,8,245.55,36.49,0
0_16_0,9,286.88,32.54,0
0_16_0,10,337.019,31.28,0
